(+1 x^4-16 x^3+72 x^2-96x+24)/24
-4;118,333333333333;118,333333333333
-3,982;117,066185561707;117,066185561707
-3,964;115,808711195317;115,808711195317
-3,946;114,560863735627;114,560863735627
-3,928;113,322596789077;113,322596789077
-3,91;112,093864067083;112,093864067083
-3,892;110,874619386037;110,874619386037
-3,874;109,664816667307;109,664816667307
-3,856;108,464409937237;108,464409937237
-3,838;107,273353327147;107,273353327147
-3,82;106,091601073333;106,091601073333
-3,802;104,919107517067;104,919107517068
-3,784;103,755827104597;103,755827104597
-3,766;102,601714387148;102,601714387147
-3,748;101,456724020918;101,456724020918
-3,73;100,320810767084;100,320810767084
-3,712;99,1939294917975;99,1939294917975
-3,694;98,0760351661876;98,0760351661875
-3,676;96,9670828663576;96,9670828663576
-3,658;95,8670277733876;95,8670277733876
-3,64;94,7758251733336;94,7758251733336
-3,622;93,6934304572276;93,6934304572276
-3,604;92,6197991210776;92,6197991210776
-3,586;91,5548867658676;91,5548867658676
-3,568;90,4986490975576;90,4986490975576
-3,55000000000001;89,4510419270836;89,4510419270836
-3,53200000000001;88,4120211703576;88,4120211703577
-3,51400000000001;87,3815428482677;87,3815428482677
-3,49600000000001;86,3595630866777;86,3595630866777
-3,47800000000001;85,3460381164277;85,3460381164277
-3,46000000000001;84,3409242733337;84,3409242733337
-3,44200000000001;83,3441779981877;83,3441779981877
-3,42400000000001;82,3557558367577;82,3557558367577
-3,40600000000001;81,3756144397877;81,3756144397877
-3,38800000000001;80,4037105629977;80,4037105629977
-3,37000000000001;79,4400010670837;79,4400010670838
-3,35200000000001;78,4844429177177;78,4844429177177
-3,33400000000001;77,5369931855477;77,5369931855477
-3,31600000000001;76,5976090461977;76,5976090461977
-3,29800000000001;75,6662477802677;75,6662477802678
-3,28000000000001;74,7428667733338;74,7428667733338
-3,26200000000001;73,8274235159478;73,8274235159477
-3,24400000000001;72,9198756036378;72,9198756036378
-3,22600000000001;72,0201807369078;72,0201807369078
-3,20800000000001;71,1282967212378;71,1282967212378
-3,19000000000001;70,2441814670838;70,2441814670838
-3,17200000000001;69,3677929898778;69,3677929898778
-3,15400000000001;68,4990894100278;68,4990894100278
-3,13600000000001;67,6380289529178;67,6380289529178
-3,11800000000001;66,7845699489078;66,7845699489078
-3,10000000000001;65,9386708333338;65,9386708333338
-3,08200000000001;65,1002901465078;65,1002901465078
-3,06400000000001;64,2693865337178;64,2693865337178
-3,04600000000001;63,4459187452278;63,4459187452278
-3,02800000000001;62,6298456362778;62,6298456362778
-3,01000000000001;61,8211261670838;61,8211261670838
-2,99200000000001;61,0197194028378;61,0197194028378
-2,97400000000001;60,2255845137078;60,2255845137078
-2,95600000000001;59,4386807748379;59,4386807748379
-2,93800000000001;58,6589675663479;58,6589675663479
-2,92000000000001;57,8864043733339;57,8864043733339
-2,90200000000001;57,1209507858679;57,1209507858679
-2,88400000000001;56,3625664989979;56,3625664989979
-2,86600000000001;55,6112113127479;55,6112113127479
-2,84800000000001;54,8668451321179;54,8668451321179
-2,83000000000001;54,1294279670839;54,1294279670839
-2,81200000000001;53,3989199325979;53,3989199325979
-2,79400000000001;52,6752812485879;52,6752812485879
-2,77600000000001;51,9584722399579;51,9584722399579
-2,75800000000001;51,2484533365879;51,2484533365879
-2,74000000000001;50,5451850733339;50,5451850733339
-2,72200000000001;49,8486280900279;49,8486280900279
-2,70400000000001;49,1587431314779;49,1587431314779
-2,68600000000002;48,4754910474679;48,4754910474679
-2,66800000000002;47,7988327927579;47,7988327927579
-2,65000000000002;47,1287294270839;47,1287294270839
-2,63200000000002;46,4651421151579;46,4651421151579
-2,61400000000002;45,8080321266679;45,8080321266679
-2,59600000000002;45,1573608362779;45,1573608362779
-2,57800000000002;44,5130897236279;44,5130897236279
-2,56000000000002;43,8751803733339;43,8751803733339
-2,54200000000002;43,2435944749879;43,2435944749879
-2,52400000000002;42,6182938231579;42,6182938231579
-2,50600000000002;41,9992403173879;41,9992403173879
-2,48800000000002;41,3863959621979;41,3863959621979
-2,47000000000002;40,7797228670839;40,7797228670839
-2,45200000000002;40,1791832465179;40,1791832465179
-2,43400000000002;39,5847394199479;39,5847394199479
-2,41600000000002;38,9963538117979;38,9963538117979
-2,39800000000002;38,4139889514679;38,4139889514679
-2,38000000000002;37,8376074733339;37,8376074733339
-2,36200000000002;37,2671721167479;37,2671721167479
-2,34400000000002;36,7026457260379;36,7026457260379
-2,32600000000002;36,1439912505079;36,1439912505079
-2,30800000000002;35,5911717444379;35,5911717444379
-2,29000000000002;35,0441503670839;35,0441503670839
-2,27200000000002;34,5028903826779;34,5028903826779
-2,25400000000002;33,9673551604279;33,9673551604279
-2,23600000000002;33,4375081745179;33,4375081745179
-2,21800000000002;32,9133130041079;32,9133130041079
-2,20000000000002;32,3947333333339;32,3947333333339
-2,18200000000002;31,8817329513079;31,8817329513079
-2,16400000000002;31,3742757521179;31,3742757521179
-2,14600000000002;30,8723257348279;30,8723257348279
-2,12800000000002;30,3758470034779;30,3758470034779
-2,11000000000002;29,8848037670839;29,8848037670839
-2,09200000000002;29,3991603396379;29,3991603396379
-2,07400000000002;28,9188811401079;28,9188811401079
-2,05600000000002;28,4439306924379;28,4439306924379
-2,03800000000002;27,9742736255479;27,9742736255479
-2,02000000000002;27,5098746733339;27,5098746733339
-2,00200000000002;27,0506986746679;27,0506986746679
-1,98400000000002;26,5967105733979;26,5967105733979
-1,96600000000002;26,1478754183479;26,1478754183479
-1,94800000000002;25,7041583633179;25,7041583633179
-1,93000000000002;25,2655246670839;25,2655246670839
-1,91200000000002;24,8319396933979;24,8319396933979
-1,89400000000002;24,4033689109879;24,4033689109879
-1,87600000000002;23,9797778935579;23,9797778935579
-1,85800000000002;23,5611323197879;23,5611323197879
-1,84000000000002;23,1473979733339;23,1473979733339
-1,82200000000002;22,7385407428278;22,7385407428278
-1,80400000000002;22,3345266218778;22,3345266218778
-1,78600000000002;21,9353217090678;21,9353217090678
-1,76800000000002;21,5408922079578;21,5408922079578
-1,75000000000002;21,1512044270838;21,1512044270838
-1,73200000000002;20,7662247799578;20,7662247799578
-1,71400000000002;20,3859197850678;20,3859197850678
-1,69600000000002;20,0102560658778;20,0102560658778
-1,67800000000002;19,6392003508278;19,6392003508278
-1,66000000000002;19,2727194733338;19,2727194733338
-1,64200000000002;18,9107803717878;18,9107803717878
-1,62400000000002;18,5533500895578;18,5533500895578
-1,60600000000002;18,2003957749878;18,2003957749878
-1,58800000000002;17,8518846813978;17,8518846813978
-1,57000000000002;17,5077841670838;17,5077841670838
-1,55200000000002;17,1680616953178;17,1680616953178
-1,53400000000002;16,8326848343478;16,8326848343477
-1,51600000000002;16,5016212573977;16,5016212573977
-1,49800000000002;16,1748387426677;16,1748387426677
-1,48000000000002;15,8523051733337;15,8523051733337
-1,46200000000002;15,5339885375477;15,5339885375477
-1,44400000000002;15,2198569284377;15,2198569284377
-1,42600000000002;14,9098785441077;14,9098785441077
-1,40800000000002;14,6040216876377;14,6040216876377
-1,39000000000002;14,3022547670837;14,3022547670837
-1,37200000000002;14,0045462954777;14,0045462954777
-1,35400000000002;13,7108648908277;13,7108648908277
