x;y_myfunction;y_fromLibrary
-4;17;17
-3,982;16,892162;16,892162
-3,964;16,784648;16,784648
-3,946;16,677458;16,677458
-3,928;16,570592;16,570592
-3,91;16,46405;16,46405
-3,892;16,357832;16,357832
-3,874;16,251938;16,251938
-3,856;16,146368;16,146368
-3,838;16,041122;16,041122
-3,82;15,9362;15,9362
-3,802;15,831602;15,831602
-3,784;15,727328;15,727328
-3,766;15,623378;15,623378
-3,748;15,519752;15,519752
-3,73;15,41645;15,41645
-3,712;15,313472;15,313472
-3,694;15,210818;15,210818
-3,676;15,108488;15,108488
-3,658;15,006482;15,006482
-3,64;14,9048;14,9048
-3,622;14,803442;14,803442
-3,604;14,702408;14,702408
-3,586;14,601698;14,601698
-3,568;14,501312;14,501312
-3,55000000000001;14,40125;14,40125
-3,53200000000001;14,301512;14,301512
-3,51400000000001;14,202098;14,202098
-3,49600000000001;14,103008;14,103008
-3,47800000000001;14,004242;14,004242
-3,46000000000001;13,9058;13,9058
-3,44200000000001;13,807682;13,807682
-3,42400000000001;13,709888;13,709888
-3,40600000000001;13,612418;13,612418
-3,38800000000001;13,515272;13,515272
-3,37000000000001;13,41845;13,41845
-3,35200000000001;13,321952;13,321952
-3,33400000000001;13,225778;13,225778
-3,31600000000001;13,129928;13,129928
-3,29800000000001;13,034402;13,034402
-3,28000000000001;12,9392;12,9392
-3,26200000000001;12,844322;12,844322
-3,24400000000001;12,749768;12,749768
-3,22600000000001;12,655538;12,655538
-3,20800000000001;12,561632;12,561632
-3,19000000000001;12,46805;12,46805
-3,17200000000001;12,374792;12,374792
-3,15400000000001;12,281858;12,281858
-3,13600000000001;12,1892480000001;12,1892480000001
-3,11800000000001;12,0969620000001;12,0969620000001
-3,10000000000001;12,0050000000001;12,0050000000001
-3,08200000000001;11,9133620000001;11,9133620000001
-3,06400000000001;11,8220480000001;11,8220480000001
-3,04600000000001;11,7310580000001;11,7310580000001
-3,02800000000001;11,6403920000001;11,6403920000001
-3,01000000000001;11,5500500000001;11,5500500000001
-2,99200000000001;11,4600320000001;11,4600320000001
-2,97400000000001;11,3703380000001;11,3703380000001
-2,95600000000001;11,2809680000001;11,2809680000001
-2,93800000000001;11,1919220000001;11,1919220000001
-2,92000000000001;11,1032000000001;11,1032000000001
-2,90200000000001;11,0148020000001;11,0148020000001
-2,88400000000001;10,9267280000001;10,9267280000001
-2,86600000000001;10,8389780000001;10,8389780000001
-2,84800000000001;10,7515520000001;10,7515520000001
-2,83000000000001;10,6644500000001;10,6644500000001
-2,81200000000001;10,5776720000001;10,5776720000001
-2,79400000000001;10,4912180000001;10,4912180000001
-2,77600000000001;10,4050880000001;10,4050880000001
-2,75800000000001;10,3192820000001;10,3192820000001
-2,74000000000001;10,2338000000001;10,2338000000001
-2,72200000000001;10,1486420000001;10,1486420000001
-2,70400000000001;10,0638080000001;10,0638080000001
-2,68600000000002;9,97929800000007;9,97929800000007
-2,66800000000002;9,89511200000007;9,89511200000007
-2,65000000000002;9,81125000000007;9,81125000000007
-2,63200000000002;9,72771200000007;9,72771200000007
-2,61400000000002;9,64449800000007;9,64449800000007
-2,59600000000002;9,56160800000007;9,56160800000007
-2,57800000000002;9,47904200000007;9,47904200000007
-2,56000000000002;9,39680000000008;9,39680000000008
-2,54200000000002;9,31488200000008;9,31488200000008
-2,52400000000002;9,23328800000008;9,23328800000008
-2,50600000000002;9,15201800000008;9,15201800000008
-2,48800000000002;9,07107200000008;9,07107200000008
-2,47000000000002;8,99045000000008;8,99045000000008
-2,45200000000002;8,91015200000008;8,91015200000008
-2,43400000000002;8,83017800000008;8,83017800000008
-2,41600000000002;8,75052800000008;8,75052800000008
-2,39800000000002;8,67120200000008;8,67120200000008
-2,38000000000002;8,59220000000008;8,59220000000008
-2,36200000000002;8,51352200000008;8,51352200000008
-2,34400000000002;8,43516800000008;8,43516800000008
-2,32600000000002;8,35713800000008;8,35713800000008
-2,30800000000002;8,27943200000008;8,27943200000008
-2,29000000000002;8,20205000000008;8,20205000000008
-2,27200000000002;8,12499200000008;8,12499200000008
-2,25400000000002;8,04825800000009;8,04825800000009
-2,23600000000002;7,97184800000009;7,97184800000008
-2,21800000000002;7,89576200000009;7,89576200000009
-2,20000000000002;7,82000000000009;7,82000000000009
-2,18200000000002;7,74456200000009;7,74456200000009
-2,16400000000002;7,66944800000009;7,66944800000009
-2,14600000000002;7,59465800000009;7,59465800000009
-2,12800000000002;7,52019200000009;7,52019200000009
-2,11000000000002;7,44605000000009;7,44605000000009
-2,09200000000002;7,37223200000009;7,37223200000009
-2,07400000000002;7,29873800000009;7,29873800000009
-2,05600000000002;7,22556800000009;7,22556800000009
-2,03800000000002;7,15272200000009;7,15272200000009
-2,02000000000002;7,08020000000009;7,08020000000009
-2,00200000000002;7,00800200000009;7,00800200000009
-1,98400000000002;6,93612800000009;6,93612800000009
-1,96600000000002;6,86457800000009;6,86457800000009
-1,94800000000002;6,79335200000009;6,79335200000009
-1,93000000000002;6,72245000000009;6,72245000000009
-1,91200000000002;6,65187200000009;6,65187200000009
-1,89400000000002;6,58161800000009;6,58161800000009
-1,87600000000002;6,51168800000009;6,51168800000009
-1,85800000000002;6,44208200000009;6,44208200000009
-1,84000000000002;6,37280000000009;6,37280000000009
-1,82200000000002;6,30384200000009;6,30384200000009
-1,80400000000002;6,23520800000009;6,23520800000009
-1,78600000000002;6,16689800000009;6,16689800000009
-1,76800000000002;6,09891200000009;6,09891200000009
-1,75000000000002;6,03125000000009;6,03125000000009
-1,73200000000002;5,96391200000008;5,96391200000008
-1,71400000000002;5,89689800000008;5,89689800000008
-1,69600000000002;5,83020800000008;5,83020800000008
-1,67800000000002;5,76384200000008;5,76384200000008
-1,66000000000002;5,69780000000008;5,69780000000008
-1,64200000000002;5,63208200000008;5,63208200000008
-1,62400000000002;5,56668800000008;5,56668800000008
-1,60600000000002;5,50161800000008;5,50161800000008
-1,58800000000002;5,43687200000008;5,43687200000008
-1,57000000000002;5,37245000000008;5,37245000000008
-1,55200000000002;5,30835200000008;5,30835200000008
-1,53400000000002;5,24457800000008;5,24457800000008
-1,51600000000002;5,18112800000008;5,18112800000008
-1,49800000000002;5,11800200000008;5,11800200000008
-1,48000000000002;5,05520000000008;5,05520000000008
-1,46200000000002;4,99272200000008;4,99272200000008
-1,44400000000002;4,93056800000008;4,93056800000008
-1,42600000000002;4,86873800000008;4,86873800000008
-1,40800000000002;4,80723200000008;4,80723200000008
-1,39000000000002;4,74605000000008;4,74605000000007
-1,37200000000002;4,68519200000008;4,68519200000007
-1,35400000000002;4,62465800000007;4,62465800000007
-1,33600000000002;4,56444800000007;4,56444800000008
-1,31800000000002;4,50456200000007;4,50456200000007
-1,30000000000002;4,44500000000007;4,44500000000007
-1,28200000000002;4,38576200000007;4,38576200000007
-1,26400000000002;4,32684800000007;4,32684800000007
-1,24600000000002;4,26825800000007;4,26825800000007
-1,22800000000002;4,20999200000007;4,20999200000007
-1,21000000000002;4,15205000000007;4,15205000000007
-1,19200000000002;4,09443200000007;4,09443200000007
-1,17400000000002;4,03713800000007;4,03713800000007
-1,15600000000002;3,98016800000007;3,98016800000007
-1,13800000000002;3,92352200000007;3,92352200000007
-1,12000000000002;3,86720000000007;3,86720000000007
-1,10200000000002;3,81120200000007;3,81120200000007
-1,08400000000002;3,75552800000007;3,75552800000007
-1,06600000000002;3,70017800000007;3,70017800000007
-1,04800000000002;3,64515200000007;3,64515200000007
-1,03000000000002;3,59045000000007;3,59045000000007
-1,01200000000002;3,53607200000007;3,53607200000007
-0,994000000000022;3,48201800000007;3,48201800000007
-0,976000000000022;3,42828800000007;3,42828800000007
-0,958000000000022;3,37488200000006;3,37488200000006
-0,940000000000022;3,32180000000006;3,32180000000006
-0,922000000000022;3,26904200000006;3,26904200000006
-0,904000000000022;3,21660800000006;3,21660800000006
-0,886000000000022;3,16449800000006;3,16449800000006
-0,868000000000022;3,11271200000006;3,11271200000006
-0,850000000000022;3,06125000000006;3,06125000000006
-0,832000000000022;3,01011200000006;3,01011200000006
-0,814000000000022;2,95929800000006;2,95929800000006
-0,796000000000022;2,90880800000006;2,90880800000006
-0,778000000000022;2,85864200000006;2,85864200000006
-0,760000000000022;2,80880000000006;2,80880000000006
-0,742000000000022;2,75928200000006;2,75928200000006
-0,724000000000022;2,71008800000006;2,71008800000006
-0,706000000000022;2,66121800000006;2,66121800000006
-0,688000000000022;2,61267200000006;2,61267200000006
-0,670000000000022;2,56445000000006;2,56445000000006
-0,652000000000022;2,51655200000006;2,51655200000006
-0,634000000000022;2,46897800000006;2,46897800000006
-0,616000000000022;2,42172800000006;2,42172800000006
-0,598000000000022;2,37480200000006;2,37480200000006
-0,580000000000022;2,32820000000006;2,32820000000006
-0,562000000000022;2,28192200000006;2,28192200000006
-0,544000000000022;2,23596800000005;2,23596800000006
-0,526000000000022;2,19033800000005;2,19033800000005
-0,508000000000022;2,14503200000005;2,14503200000005
-0,490000000000022;2,10005000000005;2,10005000000005
-0,472000000000022;2,05539200000005;2,05539200000005
-0,454000000000022;2,01105800000005;2,01105800000005
-0,436000000000021;1,96704800000005;1,96704800000005
-0,418000000000021;1,92336200000005;1,92336200000005
-0,400000000000021;1,88000000000005;1,88000000000005
-0,382000000000021;1,83696200000005;1,83696200000005
-0,364000000000021;1,79424800000005;1,79424800000005
-0,346000000000021;1,75185800000005;1,75185800000005
-0,328000000000021;1,70979200000005;1,70979200000005
-0,310000000000021;1,66805000000005;1,66805000000005
